Status,Age,Income,Client_Dependents,Tenure_Months,Products,Inactive_Months,Bank_Contacts,Credit_Limit,Revolving_Bal,Avg_OpenToBuy,Total_Trans_Amount,Trans_Count,Utilization_Ratio,Riesgo_Impago,Riesgo_Abandono,Puntaje_Riesgo
Existing Customer,48,20000.0,3,43,5,4,2,1532.0,1183,349.0,4359,78,0.772,riesgo,Medio,0.07955816326530613
Attrited Customer,56,20000.0,2,36,1,3,5,1883.0,400,1483.0,1954,45,0.212,riesgo,Bajo,0.03754385964912281
Existing Customer,44,50000.0,3,40,4,1,3,3659.0,1356,2303.0,4861,74,0.371,no_riesgo,Bajo,0.04934222222222222
Existing Customer,47,20000.0,2,37,6,1,1,2946.0,2338,608.0,4717,70,0.794,no_riesgo,Alto,0.13773333333333335
Existing Customer,45,20000.0,3,36,5,1,0,2697.0,2216,481.0,4063,75,0.822,riesgo,Alto,0.1325391304347826
Existing Customer,47,50000.0,1,40,3,1,3,3811.0,1970,1841.0,3578,76,0.517,no_riesgo,Bajo,0.06023333333333333
Existing Customer,35,50000.0,2,27,5,2,3,1613.0,1085,528.0,5000,85,0.673,riesgo,Medio,0.04947777777777777
Existing Customer,42,20000.0,4,27,6,2,1,2043.0,0,2043.0,5198,77,0.0,no_riesgo,Bajo,0.023255813953488372
Attrited Customer,47,50000.0,3,29,1,2,4,1684.0,644,1040.0,2164,36,0.382,riesgo,Bajo,0.03371333333333333
Existing Customer,47,50000.0,5,34,4,1,3,3127.0,2094,1033.0,4518,86,0.67,no_riesgo,Medio,0.06271333333333333
Existing Customer,47,50000.0,2,43,3,4,1,7106.0,736,6370.0,5192,75,0.104,no_riesgo,Bajo,0.03555333333333333
Existing Customer,50,50000.0,2,35,4,3,1,2784.0,2458,326.0,4904,81,0.176,no_riesgo,Medio,0.0687678431372549
Existing Customer,51,50000.0,3,38,5,3,1,5536.0,0,5536.0,4281,82,0.0,no_riesgo,Bajo,0.019230769230769232
Existing Customer,45,20000.0,3,35,3,2,2,1717.0,1156,561.0,4301,64,0.673,riesgo,Medio,0.07953913043478261
Attrited Customer,47,20000.0,3,38,3,3,2,1438.3,0,1438.3,1687,38,0.0,riesgo,Bajo,0.020833333333333332
Attrited Customer,42,70000.0,5,36,1,2,3,1866.0,0,1866.0,2833,42,0.0,riesgo,Bajo,0.023255813953488372
Existing Customer,52,100000.0,3,36,3,4,1,2516.0,1268,1248.0,4461,80,0.504,no_riesgo,Bajo,0.031547924528301886
Attrited Customer,45,50000.0,2,39,4,3,4,3076.0,0,3076.0,2580,50,0.0,no_riesgo,Bajo,0.021739130434782608
Existing Customer,48,50000.0,4,36,5,2,3,7514.0,0,7514.0,4789,69,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,52,50000.0,2,36,6,4,2,2804.0,1782,1022.0,4357,69,0.636,no_riesgo,Medio,0.05450792452830189
Attrited Customer,58,20000.0,1,52,4,1,3,1817.0,0,1817.0,2347,45,0.0,riesgo,Bajo,0.01694915254237288
Existing Customer,43,20000.0,3,28,3,3,2,2590.0,0,2590.0,3391,66,0.0,no_riesgo,Bajo,0.022727272727272728
Existing Customer,39,50000.0,2,29,5,3,1,4938.0,1593,3345.0,4516,82,0.323,no_riesgo,Bajo,0.05686
Existing Customer,53,70000.0,3,36,5,1,1,19940.0,2018,17922.0,4694,75,0.101,no_riesgo,Bajo,0.04734708994708994
Existing Customer,52,50000.0,0,36,3,4,1,12366.0,0,12366.0,4880,76,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,40,50000.0,3,30,6,3,3,2583.0,2235,348.0,4500,83,0.176,no_riesgo,Medio,0.06909024390243902
Existing Customer,62,20000.0,0,53,5,2,2,2616.0,801,1815.0,4655,68,0.306,no_riesgo,Bajo,0.055923015873015874
Existing Customer,52,50000.0,3,45,5,3,1,6053.0,577,5476.0,5035,64,0.095,no_riesgo,Bajo,0.030407924528301884
Attrited Customer,59,20000.0,0,36,2,3,2,1708.0,0,1708.0,1992,38,0.0,riesgo,Bajo,0.016666666666666666
Existing Customer,49,20000.0,4,33,3,2,1,2393.0,1667,726.0,3768,79,0.697,no_riesgo,Medio,0.10335
Existing Customer,53,20000.0,1,46,5,4,3,3424.0,1333,2091.0,4485,61,0.389,no_riesgo,Bajo,0.08516851851851852
Existing Customer,48,20000.0,3,35,3,3,3,2640.0,2133,507.0,4956,72,0.808,riesgo,Alto,0.1270581632653061
Existing Customer,59,50000.0,0,42,6,2,2,1931.0,1409,522.0,4797,65,0.73,riesgo,Bajo,0.04484666666666667
Existing Customer,50,120000.0,2,38,4,4,2,2123.0,995,1128.0,4516,78,0.469,no_riesgo,Bajo,0.027899509803921568
Attrited Customer,54,50000.0,2,44,3,4,2,1606.0,0,1606.0,2258,37,0.0,riesgo,Bajo,0.01818181818181818
Existing Customer,41,70000.0,4,26,5,2,2,5633.0,1395,4238.0,3695,75,0.248,no_riesgo,Bajo,0.043738095238095236
Existing Customer,57,20000.0,2,45,6,2,2,1438.3,740,698.3,4970,87,0.514,riesgo,Bajo,0.054241379310344826
Existing Customer,50,20000.0,3,32,6,2,3,2590.0,2087,503.0,4248,73,0.806,riesgo,Alto,0.1239578431372549
Existing Customer,43,70000.0,5,24,3,1,3,4556.0,0,4556.0,4273,82,0.0,no_riesgo,Bajo,0.022727272727272728
Existing Customer,47,50000.0,4,39,6,4,0,1537.0,0,1537.0,4234,75,0.0,riesgo,Bajo,0.020833333333333332
Existing Customer,55,70000.0,3,47,3,2,2,1602.0,962,640.0,4873,97,0.6,riesgo,Medio,0.0316
Existing Customer,50,20000.0,4,31,4,2,1,2080.0,1799,281.0,5130,82,0.176,no_riesgo,Medio,0.1095578431372549
Existing Customer,46,50000.0,2,34,6,3,1,7565.0,887,6678.0,4683,87,0.117,no_riesgo,Bajo,0.039016595744680846
Existing Customer,47,70000.0,2,29,5,2,3,4786.0,1553,3233.0,5039,76,0.324,no_riesgo,Bajo,0.043019047619047616
Existing Customer,53,20000.0,2,38,4,2,3,2375.0,1353,1022.0,5000,76,0.57,no_riesgo,Bajo,0.08616851851851852
Existing Customer,48,50000.0,2,37,3,2,2,8446.0,908,7538.0,4240,67,0.108,no_riesgo,Bajo,0.03856816326530612
Existing Customer,60,20000.0,1,36,3,4,3,1977.0,545,1432.0,4393,72,0.276,riesgo,Bajo,0.04364344262295082
Existing Customer,42,100000.0,3,30,6,2,3,13908.0,0,13908.0,4319,81,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,52,50000.0,2,42,3,3,2,19220.0,0,19220.0,4642,81,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,44,20000.0,5,30,3,3,1,2709.0,1726,983.0,5056,89,0.637,no_riesgo,Medio,0.10852222222222223
Existing Customer,38,70000.0,1,33,5,4,1,1503.0,879,624.0,4439,77,0.585,riesgo,Bajo,0.0381981684981685
Existing Customer,51,100000.0,1,36,5,2,2,9186.0,0,9186.0,4986,88,0.0,no_riesgo,Bajo,0.019230769230769232
Existing Customer,50,20000.0,0,46,3,2,2,2165.0,1392,773.0,4194,72,0.643,no_riesgo,Medio,0.0892078431372549
Existing Customer,41,50000.0,4,36,4,2,3,1438.3,0,1438.3,5020,85,0.0,riesgo,Bajo,0.023809523809523808
Existing Customer,61,50000.0,1,50,4,4,1,6673.0,2458,4215.0,4141,82,0.368,no_riesgo,Bajo,0.06528903225806451
Existing Customer,53,20000.0,3,42,3,1,1,2404.0,1109,1295.0,4519,72,0.461,no_riesgo,Bajo,0.07396851851851852
Attrited Customer,47,20000.0,3,35,4,3,2,1666.0,0,1666.0,2816,38,0.0,riesgo,Bajo,0.020833333333333332
Existing Customer,41,70000.0,2,31,3,1,3,8228.0,1935,6293.0,4933,68,0.235,no_riesgo,Bajo,0.05145238095238095
Existing Customer,54,20000.0,0,43,4,1,3,3186.0,968,2218.0,4077,75,0.304,no_riesgo,Bajo,0.06658181818181819
Existing Customer,53,20000.0,1,41,4,2,2,2596.0,868,1728.0,4801,72,0.334,no_riesgo,Bajo,0.06191851851851852
Attrited Customer,43,20000.0,3,24,4,2,2,1662.0,613,1049.0,2326,31,0.369,riesgo,Bajo,0.05337727272727273
Attrited Customer,42,20000.0,3,27,6,2,2,2053.0,0,2053.0,3053,50,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,32,50000.0,2,25,3,2,1,3193.0,1533,1660.0,4419,75,0.48,no_riesgo,Medio,0.060963030303030304
Existing Customer,45,20000.0,4,41,5,1,2,1927.0,1337,590.0,5127,81,0.694,riesgo,Medio,0.08858913043478261
Attrited Customer,39,50000.0,1,27,3,3,3,2821.0,725,2096.0,2397,35,0.257,no_riesgo,Bajo,0.0395
Existing Customer,48,70000.0,4,42,5,4,3,3879.0,1214,2665.0,5158,79,0.313,no_riesgo,Bajo,0.03775102040816326
Existing Customer,56,20000.0,2,36,6,2,1,1971.0,922,1049.0,4827,84,0.468,riesgo,Bajo,0.06364385964912281
Existing Customer,48,50000.0,2,35,3,1,1,1755.0,1058,697.0,4719,90,0.603,riesgo,Medio,0.04156816326530612
Attrited Customer,42,20000.0,3,36,4,3,2,2031.0,1720,311.0,2702,32,0.176,no_riesgo,Medio,0.10925581395348836
Existing Customer,46,20000.0,2,31,5,2,0,2330.0,1584,746.0,3917,71,0.68,no_riesgo,Medio,0.10047659574468086
Existing Customer,46,20000.0,3,40,6,4,2,1438.3,0,1438.3,4283,88,0.0,riesgo,Bajo,0.02127659574468085
Attrited Customer,59,20000.0,2,51,6,5,3,1438.3,0,1438.3,2589,49,0.0,riesgo,Bajo,0.016666666666666666
Existing Customer,60,120000.0,1,46,6,3,1,5130.0,2048,3082.0,4601,88,0.399,no_riesgo,Bajo,0.033460109289617485
Existing Customer,54,50000.0,2,42,4,1,1,11794.0,1018,10776.0,5547,87,0.086,no_riesgo,Bajo,0.03854181818181818
Attrited Customer,50,70000.0,1,38,4,3,3,7603.0,744,6859.0,2497,42,0.098,no_riesgo,Bajo,0.03023641456582633
Attrited Customer,41,50000.0,3,36,1,3,4,3606.0,0,3606.0,1829,41,0.0,no_riesgo,Bajo,0.023809523809523808
Existing Customer,49,20000.0,1,36,6,2,1,5153.0,1378,3775.0,4274,81,0.267,no_riesgo,Bajo,0.0889
Existing Customer,47,20000.0,3,36,3,2,1,2500.0,1169,1331.0,4265,87,0.468,no_riesgo,Bajo,0.07928333333333333
Existing Customer,42,50000.0,4,33,5,3,2,2654.0,1489,1165.0,4767,82,0.561,no_riesgo,Bajo,0.05303581395348837
Attrited Customer,35,20000.0,3,25,4,3,2,3611.0,2517,1094.0,2178,45,0.697,no_riesgo,Alto,0.15362777777777775
Existing Customer,47,50000.0,4,42,5,2,3,1882.0,1143,739.0,4536,85,0.607,riesgo,Medio,0.043693333333333334
Existing Customer,47,100000.0,3,36,3,1,2,7421.0,0,7421.0,4353,75,0.0,no_riesgo,Bajo,0.020833333333333332
Existing Customer,44,20000.0,4,33,3,2,2,4606.0,1556,3050.0,4363,78,0.338,no_riesgo,Bajo,0.10002222222222222
Existing Customer,32,50000.0,0,25,5,3,1,12268.0,1165,11103.0,4905,82,0.095,no_riesgo,Bajo,0.053603030303030305
Existing Customer,50,100000.0,2,42,6,1,1,9873.0,1276,8597.0,4613,82,0.129,no_riesgo,Bajo,0.0323678431372549
Existing Customer,46,20000.0,3,38,5,1,3,1555.0,1366,189.0,5490,86,0.176,riesgo,Medio,0.08957659574468085
Attrited Customer,52,20000.0,2,36,5,3,4,2160.0,0,2160.0,2360,56,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,38,70000.0,0,26,5,2,1,3809.0,1521,2288.0,4666,69,0.399,no_riesgo,Bajo,0.047369597069597064
Existing Customer,44,20000.0,3,33,3,3,3,5362.0,1984,3378.0,3851,87,0.37,no_riesgo,Bajo,0.12142222222222222
Existing Customer,43,20000.0,1,32,4,4,3,1834.0,1416,418.0,5653,79,0.772,riesgo,Medio,0.09352727272727274
Existing Customer,52,20000.0,3,47,4,4,2,2577.0,879,1698.0,5021,75,0.341,no_riesgo,Bajo,0.06281792452830189
Existing Customer,47,70000.0,5,36,6,3,2,2721.0,1264,1457.0,4557,71,0.465,no_riesgo,Bajo,0.03889047619047619
Existing Customer,50,20000.0,3,40,3,2,2,2925.0,2065,860.0,3913,47,0.706,no_riesgo,Alto,0.1228578431372549
Attrited Customer,44,20000.0,5,39,6,3,2,1545.0,0,1545.0,2646,39,0.0,riesgo,Bajo,0.022222222222222223
Attrited Customer,49,20000.0,2,39,3,3,1,2212.0,0,2212.0,2394,55,0.0,no_riesgo,Bajo,0.02
Existing Customer,46,120000.0,2,36,3,1,3,13001.0,1482,11519.0,3671,55,0.114,no_riesgo,Bajo,0.033626595744680854
Attrited Customer,36,20000.0,3,22,3,3,1,2784.0,2378,406.0,2021,57,0.176,no_riesgo,Alto,0.14592702702702703
Attrited Customer,50,70000.0,1,36,4,3,2,2317.0,0,2317.0,2214,41,0.0,no_riesgo,Bajo,0.0196078431372549
Existing Customer,41,20000.0,3,36,5,2,0,1867.0,970,897.0,4537,60,0.52,riesgo,Bajo,0.07230952380952381
Attrited Customer,50,20000.0,0,38,4,3,3,2595.0,2353,242.0,2526,41,0.176,no_riesgo,Alto,0.13725784313725492
Existing Customer,46,20000.0,2,36,4,3,1,1438.3,0,1438.3,4311,77,0.0,riesgo,Bajo,0.02127659574468085
Existing Customer,46,20000.0,2,40,6,1,2,1696.0,1177,519.0,4410,84,0.694,riesgo,Medio,0.08012659574468085
Attrited Customer,46,50000.0,1,24,3,3,2,2694.0,1576,1118.0,2041,57,0.585,no_riesgo,Bajo,0.052796595744680846
Attrited Customer,51,20000.0,4,41,3,3,4,2791.0,940,1851.0,2584,49,0.337,no_riesgo,Bajo,0.06623076923076923
Existing Customer,51,50000.0,1,36,3,3,1,2146.0,967,1179.0,4253,74,0.451,no_riesgo,Bajo,0.03857076923076923
Attrited Customer,61,100000.0,0,43,3,3,5,1438.3,0,1438.3,1958,47,0.0,riesgo,Bajo,0.016129032258064516
Existing Customer,38,50000.0,2,36,6,1,2,1438.3,730,708.3,4583,67,0.508,riesgo,Bajo,0.04024102564102564
Existing Customer,44,50000.0,3,38,3,2,2,4269.0,1852,2417.0,4178,75,0.434,no_riesgo,Bajo,0.059262222222222216
Existing Customer,45,50000.0,3,38,3,6,1,4195.0,2440,1755.0,4430,72,0.582,no_riesgo,Bajo,0.0705391304347826
Existing Customer,48,20000.0,1,38,5,2,2,1832.0,748,1084.0,4376,87,0.408,riesgo,Bajo,0.05780816326530612
Existing Customer,37,20000.0,2,36,3,2,1,2588.0,1782,806.0,4159,83,0.689,no_riesgo,Medio,0.11541578947368421
Existing Customer,46,20000.0,0,36,6,1,1,4847.0,1856,2991.0,4712,76,0.383,no_riesgo,Bajo,0.11407659574468085
Existing Customer,46,50000.0,4,33,4,1,1,2423.0,429,1994.0,4717,80,0.177,no_riesgo,Bajo,0.02985659574468085
Existing Customer,50,50000.0,0,41,6,2,3,7507.0,1697,5810.0,4651,71,0.226,no_riesgo,Bajo,0.0535478431372549
Existing Customer,51,120000.0,2,43,5,2,3,5232.0,1923,3309.0,4976,93,0.368,no_riesgo,Bajo,0.03525576923076923
Existing Customer,43,50000.0,3,32,5,1,1,1438.3,491,947.3,5016,86,0.341,riesgo,Bajo,0.03254727272727273
Existing Customer,47,50000.0,1,43,4,2,2,1828.0,1517,311.0,4542,82,0.176,riesgo,Medio,0.051173333333333335
Existing Customer,49,50000.0,5,43,4,3,2,2557.0,2351,206.0,4342,73,0.176,no_riesgo,Medio,0.06702
Existing Customer,42,20000.0,2,33,3,3,1,2283.0,1690,593.0,4377,64,0.74,no_riesgo,Medio,0.10775581395348838
Existing Customer,35,20000.0,4,25,5,2,3,2684.0,1658,1026.0,4657,76,0.618,no_riesgo,Medio,0.11067777777777778
Existing Customer,38,50000.0,1,31,3,1,3,7234.0,0,7234.0,5198,75,0.0,no_riesgo,Bajo,0.02564102564102564
Existing Customer,37,50000.0,2,26,3,2,3,1438.3,743,695.3,4730,80,0.517,riesgo,Bajo,0.04117578947368421
Existing Customer,42,20000.0,3,37,4,2,1,2730.0,1303,1427.0,4750,76,0.477,no_riesgo,Bajo,0.08840581395348837
Existing Customer,50,50000.0,3,38,4,2,1,2808.0,1720,1088.0,5137,81,0.613,no_riesgo,Medio,0.0540078431372549
Existing Customer,42,20000.0,3,36,6,1,1,6275.0,0,6275.0,4308,75,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,43,50000.0,4,39,4,1,3,1438.3,0,1438.3,4528,83,0.0,riesgo,Bajo,0.022727272727272728
Attrited Customer,44,100000.0,4,36,4,2,2,10834.0,0,10834.0,2249,51,0.0,no_riesgo,Bajo,0.022222222222222223
Existing Customer,44,20000.0,1,33,5,1,3,1522.0,0,1522.0,4835,70,0.0,riesgo,Bajo,0.022222222222222223
Existing Customer,48,50000.0,4,39,6,1,1,2845.0,919,1926.0,2635,43,0.323,no_riesgo,Bajo,0.038788163265306125
Existing Customer,41,50000.0,2,36,6,2,3,2329.0,1271,1058.0,4382,70,0.546,no_riesgo,Bajo,0.049229523809523806
Existing Customer,47,50000.0,1,34,5,1,3,2099.0,1164,935.0,4471,80,0.555,no_riesgo,Bajo,0.04411333333333333
Existing Customer,42,50000.0,2,37,6,1,1,5099.0,958,4141.0,4025,73,0.188,no_riesgo,Bajo,0.04241581395348837
Existing Customer,54,50000.0,4,43,3,2,3,3805.0,821,2984.0,4326,67,0.216,no_riesgo,Bajo,0.03460181818181818
Existing Customer,47,50000.0,2,32,3,2,1,11438.0,0,11438.0,4346,90,0.0,no_riesgo,Bajo,0.020833333333333332
Existing Customer,43,50000.0,3,33,4,3,3,2434.0,1169,1265.0,4739,76,0.48,no_riesgo,Bajo,0.04610727272727273
Existing Customer,44,50000.0,3,37,3,2,1,4703.0,1555,3148.0,4127,89,0.331,no_riesgo,Bajo,0.05332222222222222
Existing Customer,44,50000.0,5,36,4,3,2,5254.0,2507,2747.0,4501,64,0.477,no_riesgo,Bajo,0.07236222222222222
Existing Customer,45,20000.0,5,34,4,2,2,1438.3,491,947.3,4376,84,0.341,riesgo,Bajo,0.04628913043478261
Existing Customer,40,20000.0,4,26,5,3,0,2206.0,1110,1096.0,5196,92,0.503,no_riesgo,Bajo,0.07989024390243903
Existing Customer,50,50000.0,2,37,6,2,1,3600.0,1904,1696.0,4946,75,0.529,no_riesgo,Bajo,0.057687843137254904
Existing Customer,46,70000.0,2,42,3,3,2,7116.0,693,6423.0,4759,81,0.097,no_riesgo,Bajo,0.031176595744680853
Existing Customer,37,20000.0,3,28,4,2,1,1788.0,0,1788.0,3511,56,0.0,riesgo,Bajo,0.02631578947368421
Existing Customer,60,50000.0,0,51,4,1,3,7508.0,2148,5360.0,4950,70,0.286,no_riesgo,Bajo,0.05935344262295082
Attrited Customer,39,50000.0,5,31,3,3,6,3333.0,1867,1466.0,3348,50,0.56,no_riesgo,Bajo,0.06234
Existing Customer,50,50000.0,2,31,5,1,3,13745.0,0,13745.0,4432,61,0.0,no_riesgo,Bajo,0.0196078431372549
Attrited Customer,34,20000.0,4,36,2,2,4,5021.0,2517,2504.0,2270,40,0.501,no_riesgo,Alto,0.15442142857142857
Existing Customer,43,50000.0,2,34,3,2,1,4396.0,0,4396.0,4771,78,0.0,no_riesgo,Bajo,0.022727272727272728
Existing Customer,40,20000.0,4,30,4,2,2,2558.0,0,2558.0,4635,82,0.0,no_riesgo,Bajo,0.024390243902439025
Existing Customer,46,50000.0,0,18,4,2,3,9641.0,0,9641.0,4710,75,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,38,50000.0,1,36,3,3,1,12621.0,912,11709.0,4945,78,0.072,no_riesgo,Bajo,0.04388102564102564
Attrited Customer,40,50000.0,3,36,3,3,4,2313.0,0,2313.0,2249,42,0.0,no_riesgo,Bajo,0.024390243902439025
Existing Customer,53,20000.0,3,36,3,1,3,1438.3,1183,255.3,4551,65,0.822,riesgo,Medio,0.07766851851851853
Existing Customer,44,20000.0,4,30,4,3,2,1791.0,1314,477.0,5109,79,0.734,riesgo,Medio,0.08792222222222222
Existing Customer,52,20000.0,3,44,3,3,2,2300.0,1598,702.0,4287,84,0.695,no_riesgo,Medio,0.09876792452830188
Existing Customer,42,20000.0,3,36,4,2,2,2526.0,2048,478.0,4267,72,0.811,riesgo,Alto,0.12565581395348838
Attrited Customer,42,50000.0,4,33,4,3,2,2918.0,0,2918.0,2056,54,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,53,50000.0,2,49,4,2,3,6074.0,0,6074.0,4303,77,0.0,no_riesgo,Bajo,0.018518518518518517
Existing Customer,45,70000.0,3,37,5,1,2,4995.0,1766,3229.0,4389,82,0.354,no_riesgo,Bajo,0.04696770186335404
Existing Customer,34,50000.0,2,17,6,2,1,3323.0,1062,2261.0,4610,78,0.32,no_riesgo,Medio,0.04981142857142857
Existing Customer,56,20000.0,1,48,3,1,3,2464.0,1794,670.0,4610,76,0.728,no_riesgo,Bajo,0.10724385964912281
Existing Customer,34,20000.0,2,18,4,1,3,2730.0,0,2730.0,4530,72,0.0,no_riesgo,Bajo,0.02857142857142857
Existing Customer,35,50000.0,1,29,4,3,3,1438.3,966,472.3,5249,81,0.672,riesgo,Medio,0.04709777777777778
Attrited Customer,43,100000.0,2,34,2,4,3,4617.0,1035,3582.0,1779,35,0.224,no_riesgo,Bajo,0.033077272727272726
Existing Customer,50,120000.0,2,42,6,2,1,8220.0,1015,7205.0,4794,77,0.123,no_riesgo,Bajo,0.028066176470588233
Existing Customer,40,20000.0,3,29,4,3,1,5716.0,623,5093.0,4387,79,0.109,no_riesgo,Bajo,0.05554024390243903
Existing Customer,49,20000.0,2,36,4,3,0,1635.0,1220,415.0,4807,56,0.746,riesgo,Medio,0.081
Existing Customer,52,50000.0,2,46,4,2,3,4259.0,0,4259.0,4389,80,0.0,no_riesgo,Bajo,0.018867924528301886
Attrited Customer,40,70000.0,4,36,4,3,5,5869.0,0,5869.0,2203,41,0.0,no_riesgo,Bajo,0.024390243902439025
Attrited Customer,56,20000.0,3,46,1,3,3,2272.0,1350,922.0,2354,49,0.594,no_riesgo,Bajo,0.08504385964912281
Existing Customer,49,20000.0,5,36,4,2,3,2598.0,1848,750.0,4396,78,0.711,no_riesgo,Medio,0.1124
Existing Customer,50,70000.0,3,38,4,1,1,10762.0,703,10059.0,4509,71,0.065,no_riesgo,Bajo,0.029650700280112047
Existing Customer,39,70000.0,2,36,6,3,3,1982.0,1751,231.0,4313,62,0.176,riesgo,Medio,0.05001428571428572
Existing Customer,33,50000.0,2,21,3,3,3,4651.0,2499,2152.0,5097,79,0.537,no_riesgo,Medio,0.07939176470588236
Attrited Customer,52,20000.0,3,38,2,3,4,2437.0,0,2437.0,3068,53,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,42,20000.0,3,35,5,2,1,2563.0,1579,984.0,4838,70,0.616,no_riesgo,Medio,0.10220581395348838
Attrited Customer,49,100000.0,3,40,4,2,3,4576.0,193,4383.0,3100,54,0.042,no_riesgo,Bajo,0.02193
Existing Customer,44,50000.0,3,34,3,3,3,2245.0,1342,903.0,4624,87,0.598,no_riesgo,Bajo,0.04906222222222222
Attrited Customer,39,50000.0,4,36,3,2,3,1776.0,0,1776.0,2201,31,0.0,riesgo,Bajo,0.025
Existing Customer,45,20000.0,2,38,3,2,3,2911.0,1471,1440.0,4450,62,0.505,no_riesgo,Bajo,0.09528913043478261
Existing Customer,47,70000.0,4,30,4,2,3,2257.0,896,1361.0,4618,94,0.397,no_riesgo,Bajo,0.033633333333333335
Existing Customer,62,50000.0,1,36,5,1,1,18457.0,2248,16209.0,3603,69,0.122,no_riesgo,Bajo,0.06083301587301587
Attrited Customer,46,70000.0,4,36,4,2,1,1681.0,0,1681.0,1953,48,0.0,riesgo,Bajo,0.02127659574468085
Existing Customer,52,50000.0,2,32,6,1,3,1461.0,0,1461.0,4633,80,0.0,riesgo,Bajo,0.018867924528301886
Attrited Customer,48,20000.0,3,37,4,2,1,2363.0,978,1385.0,2635,40,0.414,no_riesgo,Bajo,0.06930816326530612
Existing Customer,49,20000.0,2,36,5,3,3,1438.3,863,575.3,4482,67,0.6,riesgo,Medio,0.06315
Existing Customer,42,50000.0,5,29,3,2,3,1840.0,1267,573.0,4515,76,0.689,riesgo,Medio,0.04859581395348837
Existing Customer,49,50000.0,4,39,6,2,3,7382.0,1326,6056.0,4792,65,0.18,no_riesgo,Bajo,0.04652
Existing Customer,51,100000.0,4,47,4,3,2,3861.0,622,3239.0,4816,81,0.161,no_riesgo,Bajo,0.02545076923076923
Existing Customer,53,20000.0,3,47,4,1,2,1562.0,751,811.0,4574,81,0.481,riesgo,Bajo,0.05606851851851852
Existing Customer,49,50000.0,3,36,6,1,2,3088.0,1477,1611.0,5095,77,0.478,no_riesgo,Bajo,0.04954
Existing Customer,55,20000.0,3,42,5,2,1,1438.3,0,1438.3,4660,87,0.0,riesgo,Bajo,0.017857142857142856
Existing Customer,46,50000.0,4,34,6,3,3,2168.0,1704,464.0,4584,92,0.786,no_riesgo,Medio,0.05535659574468085
Existing Customer,34,50000.0,4,28,6,1,0,2432.0,851,1581.0,4760,69,0.35,no_riesgo,Medio,0.045591428571428574
Existing Customer,44,50000.0,2,31,5,1,1,2197.0,0,2197.0,4548,64,0.0,no_riesgo,Bajo,0.022222222222222223
Existing Customer,39,100000.0,3,30,5,3,3,10009.0,1604,8405.0,4347,75,0.16,no_riesgo,Bajo,0.04104
Existing Customer,47,50000.0,3,36,6,1,2,3979.0,1319,2660.0,4598,67,0.331,no_riesgo,Bajo,0.04721333333333333
Existing Customer,49,20000.0,2,41,5,1,3,2189.0,1860,329.0,4195,81,0.176,no_riesgo,Medio,0.113
Existing Customer,46,50000.0,2,31,5,2,3,8243.0,927,7316.0,4503,90,0.112,no_riesgo,Bajo,0.039816595744680855
Existing Customer,42,100000.0,1,38,4,2,1,11946.0,1172,10774.0,4862,77,0.098,no_riesgo,Bajo,0.03497581395348837
Existing Customer,31,20000.0,0,23,4,2,3,2239.0,1256,983.0,4986,83,0.561,no_riesgo,Medio,0.09405
Existing Customer,48,50000.0,3,38,6,1,3,4025.0,0,4025.0,4445,92,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,52,20000.0,1,39,3,1,1,1663.0,0,1663.0,4875,86,0.0,riesgo,Bajo,0.018867924528301886
Existing Customer,39,50000.0,2,26,4,1,1,3649.0,929,2720.0,3964,77,0.255,no_riesgo,Bajo,0.04358
Existing Customer,43,20000.0,4,36,5,3,2,1438.3,0,1438.3,4432,71,0.0,riesgo,Bajo,0.022727272727272728
Existing Customer,57,20000.0,3,51,5,1,0,2894.0,0,2894.0,5405,87,0.0,no_riesgo,Bajo,0.017241379310344827
Existing Customer,46,70000.0,3,36,4,2,3,1621.0,787,834.0,4719,73,0.486,riesgo,Bajo,0.03251945288753799
Existing Customer,45,20000.0,3,33,4,3,1,2740.0,1786,954.0,4327,70,0.652,no_riesgo,Medio,0.11103913043478261
Existing Customer,45,50000.0,2,37,5,2,3,5562.0,1556,4006.0,4568,76,0.28,no_riesgo,Bajo,0.0528591304347826
Attrited Customer,41,50000.0,3,36,2,3,1,13733.0,0,13733.0,1591,30,0.0,no_riesgo,Bajo,0.023809523809523808
Existing Customer,46,20000.0,4,36,5,2,1,2374.0,1332,1042.0,4253,81,0.561,no_riesgo,Bajo,0.08787659574468086
Existing Customer,51,20000.0,3,36,5,2,2,2267.0,1357,910.0,4464,85,0.599,no_riesgo,Bajo,0.08708076923076923
Existing Customer,48,50000.0,3,39,3,1,2,6130.0,1741,4389.0,4264,63,0.284,no_riesgo,Bajo,0.05522816326530612
